1104,55,1096,23,1217,-5,1225,27
686,66,686,49,735,49,735,66
783,68,738,65,739,47,785,51
912,112,906,86,955,74,961,100
681,97,680,81,723,79,724,95
727,94,727,79,772,79,772,94
649,98,649,82,680,82,680,98
799,96,772,94,773,81,800,82
718,113,717,98,765,97,766,111
1083,147,1080,123,1147,115,1149,140
742,190,740,168,799,164,801,186
674,189,674,167,738,167,738,189
751,261,749,242,800,239,802,257
682,269,680,249,749,243,750,263
220,282,220,272,236,272,236,282
707,330,706,315,790,311,791,326
686,351,685,336,805,328,806,343
