707,282,539,278,540,230,708,234
733,253,733,237,750,237,750,253
380,278,380,239,523,239,523,278
807,258,753,257,754,245,808,247
809,258,809,246,833,246,833,258
833,258,832,247,875,245,876,257
877,257,877,247,913,247,913,257
832,268,807,266,808,257,833,258
779,268,779,258,806,258,806,268
853,269,832,267,833,258,854,260
879,270,853,268,854,257,880,259
810,281,779,279,780,270,811,271
778,294,751,292,752,282,779,285
779,294,779,285,803,285,803,294
803,294,803,285,830,285,830,294
842,294,842,284,905,284,905,294
812,306,812,297,828,297,828,306
576,339,576,322,646,322,646,339
654,363,566,361,567,341,655,343
631,377,590,376,591,362,632,364
