350,147,349,131,425,124,427,139
784,183,781,170,802,165,805,178
843,200,839,176,877,170,881,194
778,228,774,191,800,188,805,225
163,258,158,235,229,219,234,242
413,251,411,237,454,233,455,247
381,253,379,239,412,236,413,251
349,256,348,242,379,239,380,254
430,260,429,249,463,247,464,257
403,263,402,251,429,249,430,261
342,268,341,255,403,252,404,266
228,324,217,280,276,264,287,309
403,301,401,284,464,278,466,295
844,308,839,292,877,280,882,296
346,306,344,288,392,284,394,302
139,370,122,304,221,277,239,343
361,342,358,312,456,302,459,331
241,348,236,325,289,313,294,336
354,365,353,348,466,337,468,354
