451,108,291,79,304,9,464,37
811,158,483,103,492,50,819,106
1018,195,1017,183,1061,180,1062,193
994,198,992,185,1014,183,1016,196
1019,210,1018,198,1082,193,1083,206
999,212,998,201,1014,200,1015,210
1015,225,1014,212,1119,202,1121,215
995,226,995,216,1009,216,1009,226
1008,239,1007,228,1042,226,1043,237
1003,254,1002,242,1058,239,1059,251
1061,327,1060,312,1113,310,1114,325
1002,327,1001,312,1058,311,1059,326
1021,340,1003,340,1003,330,1021,330
1076,373,1005,369,1006,354,1077,358
1007,383,1007,374,1024,374,1024,383
1063,400,1009,400,1009,389,1063,389
