1076,133,1046,131,1048,114,1078,117
534,156,534,141,562,141,562,156
1088,188,1088,166,1127,166,1127,188
1011,191,1010,168,1082,166,1083,190
499,188,498,173,554,170,555,186
1039,207,1038,185,1120,184,1121,205
608,204,608,189,666,189,666,204
671,201,671,190,701,190,701,201
581,205,581,191,602,191,602,205
574,210,498,208,499,191,575,193
970,213,968,194,1026,189,1028,209
479,207,479,195,490,195,490,207
543,235,541,213,619,207,621,229
500,232,498,215,536,212,537,229
483,230,483,217,494,217,494,230
529,250,528,235,563,233,564,248
503,251,503,237,521,237,521,251
483,252,483,241,492,241,492,252
603,270,603,255,665,255,665,270
504,273,503,257,592,253,593,269
483,273,483,260,499,260,499,273
529,642,529,627,546,627,546,642
826,670,823,643,866,638,868,665
