288,208,201,206,202,163,289,166
275,210,238,207,239,197,276,199
288,238,222,236,223,221,289,222
910,240,908,224,965,219,967,235
828,237,828,225,852,225,852,237
207,238,207,225,223,225,223,238
570,248,568,228,607,225,609,245
641,246,641,227,658,227,658,246
209,248,209,237,241,237,241,248
287,251,241,248,242,236,288,238
241,390,240,378,300,372,301,384
198,389,197,379,237,377,238,388
258,402,257,391,288,388,289,399
218,405,218,392,249,392,249,405
259,416,259,404,286,404,286,416
229,418,228,408,257,406,258,417
212,419,212,408,230,408,230,419
