761,57,752,31,854,-7,864,17
1018,80,1011,50,1075,35,1082,65
988,84,984,57,1005,54,1009,81
944,96,938,73,977,63,983,86
1017,115,1010,85,1103,64,1110,93
947,130,943,103,1005,94,1009,121
763,276,755,123,871,116,879,270
1082,189,1080,168,1118,165,1119,186
992,198,990,174,1069,168,1070,192
942,204,940,185,982,182,984,202
1120,233,1118,202,1272,193,1274,224
1023,234,1022,208,1102,205,1103,230
942,239,941,217,1012,214,1013,236
987,315,942,311,944,290,989,293
1078,321,995,317,996,290,1079,294
918,383,756,364,767,276,929,296
1159,326,1084,322,1086,294,1161,298
1266,339,1167,332,1169,302,1268,309
945,348,945,321,963,321,963,348
1019,357,969,350,973,325,1023,332
1107,369,1024,362,1027,335,1110,342
1065,473,957,443,964,416,1073,445
1227,519,1067,472,1076,441,1236,489
827,488,790,474,797,455,835,469
883,510,826,488,834,467,891,490
871,630,764,559,781,533,888,604
