1212,227,1166,227,1166,204,1212,204
1215,225,1215,204,1276,204,1276,225
1084,282,1082,254,1163,251,1164,278
1172,300,1141,300,1141,288,1172,288
1091,300,1090,290,1114,288,1115,299
1120,300,1120,288,1141,288,1141,300
1123,317,1122,301,1227,299,1228,315
1095,317,1095,306,1119,306,1119,317
1127,333,1127,323,1151,323,1151,333
1123,334,1098,334,1098,324,1123,324
1160,351,1132,351,1132,339,1160,339
1102,351,1102,340,1126,340,1126,351
1169,366,1169,355,1193,355,1193,366
1135,367,1135,357,1170,357,1170,367
1105,369,1104,359,1128,357,1129,368
1153,385,1152,373,1205,369,1206,380
1153,386,1138,386,1138,375,1153,375
