174,117,96,112,98,81,176,85
213,120,193,119,195,89,215,90
354,134,227,121,230,92,357,104
199,158,96,152,98,120,201,126
316,162,210,155,212,130,317,136
354,166,323,162,326,137,357,141
175,204,90,203,91,188,176,190
92,237,92,224,131,224,131,237
135,237,135,224,190,224,190,237
93,270,92,256,159,253,160,267
185,277,184,266,220,264,221,276
141,279,141,265,181,265,181,279
93,282,92,269,137,267,138,279
168,312,167,300,225,296,226,308
145,313,145,302,164,302,164,313
95,318,94,306,139,302,140,314
311,338,310,327,368,323,369,334
260,344,259,333,309,328,310,340
172,346,171,335,232,329,233,339
347,344,345,334,368,331,369,341
288,352,287,340,346,334,347,346
95,354,94,342,166,335,167,347
300,381,298,370,368,360,370,372
98,390,96,378,183,368,185,380
343,404,341,393,370,388,372,399
299,413,297,402,338,395,340,406
156,417,154,406,189,401,191,412
284,415,282,403,297,401,299,412
258,420,256,408,279,404,281,416
99,426,97,414,137,408,139,420
159,453,157,441,189,436,191,448
102,463,100,450,153,442,155,455
135,489,133,475,213,462,215,476
103,495,101,483,130,479,132,491
103,507,101,493,138,488,140,501
313,728,243,667,403,483,472,544
