391,36,390,8,505,6,505,34
276,40,275,11,375,10,375,38
271,90,270,52,530,49,530,87
381,126,381,117,434,117,434,126
267,142,266,131,355,130,356,140
381,141,381,132,409,132,409,141
266,158,266,147,378,147,378,158
408,156,378,156,378,147,408,147
264,172,264,162,291,162,291,172
378,173,378,162,408,162,408,173
658,334,640,333,643,168,661,169
286,186,264,186,264,177,286,177
306,186,286,186,286,177,306,177
291,197,291,187,328,187,328,197
377,198,377,187,407,187,407,198
263,213,263,202,341,202,341,213
375,225,375,214,433,214,433,225
311,237,260,236,261,225,312,227
375,240,375,229,421,229,421,240
287,251,261,251,261,241,287,241
375,255,375,246,404,246,404,255
337,270,257,268,258,254,338,257
374,270,374,260,408,260,408,270
258,282,258,271,280,271,280,282
373,286,373,276,403,276,403,286
