1264,96,1264,85,1275,85,1275,96
1245,98,1244,87,1263,85,1264,96
1214,102,1213,91,1239,88,1240,100
1193,103,1192,91,1210,89,1211,101
1015,125,1014,112,1045,109,1047,122
464,131,462,117,488,113,490,128
433,133,432,121,460,118,461,130
412,135,411,123,430,121,431,133
1026,135,1026,123,1061,123,1061,135
382,139,381,126,408,124,409,138
1002,138,1001,126,1024,124,1025,137
324,148,322,133,377,126,379,140
218,159,216,141,316,130,318,149
1004,151,1003,138,1059,133,1060,146
191,163,190,150,213,149,214,161
1018,161,1017,150,1046,148,1047,159
940,186,938,165,994,159,996,180
154,271,153,255,205,254,206,270
200,369,164,366,165,350,201,353
165,466,165,450,213,450,213,466
