667,99,665,67,688,65,690,97
639,116,629,96,657,83,667,103
587,213,580,175,661,162,667,199
1006,204,1003,186,1046,179,1049,197
523,235,514,193,573,181,582,222
1001,238,997,210,1060,202,1063,230
1141,232,1140,221,1175,218,1176,229
921,261,919,250,949,247,951,258
563,273,562,262,617,259,618,269
983,289,982,270,1100,265,1101,284
1001,305,1000,288,1069,286,1070,302
820,312,820,303,840,303,840,312
1023,324,1023,307,1068,307,1068,324
1119,326,1071,324,1072,306,1120,308
1010,326,1010,310,1020,310,1020,326
984,326,984,311,1007,311,1007,326
316,335,315,318,355,317,356,333
749,427,748,417,777,414,778,424
