654,162,640,162,640,144,654,144
738,159,738,144,756,144,756,159
756,157,756,144,769,144,769,157
704,161,703,148,734,145,735,158
548,201,541,155,617,144,624,189
689,162,689,150,703,150,703,162
652,165,651,152,685,149,686,162
486,196,484,161,532,159,534,194
703,178,703,167,718,167,718,178
718,178,718,166,738,166,738,178
739,177,739,165,754,165,754,177
687,179,687,167,703,167,703,179
669,180,669,170,683,170,683,180
670,180,652,180,652,171,670,171
621,198,575,198,575,177,621,177
652,196,652,185,670,185,670,196
710,199,669,198,670,184,711,186
669,214,650,213,651,202,670,204
683,215,670,215,670,205,683,205
684,216,684,204,701,204,701,216
701,218,701,204,737,204,737,218
738,219,738,205,769,205,769,219
699,235,649,231,650,218,700,222
626,264,587,258,590,239,629,245
630,291,580,282,584,260,634,269
