1031,247,1023,221,1106,198,1113,223
753,222,752,204,784,203,785,220
918,241,915,226,947,221,949,236
874,247,872,234,914,227,917,240
1047,298,1039,240,1111,230,1119,288
947,269,942,250,999,236,1004,255
402,311,112,309,113,257,403,258
741,279,739,266,778,260,780,273
805,294,803,281,833,275,836,288
741,302,740,291,789,287,790,299
1046,327,1043,304,1124,295,1126,318
1053,384,1052,356,1137,352,1139,380
963,386,962,364,1030,362,1031,383
1035,430,969,427,970,404,1036,407
1149,436,1060,434,1061,407,1150,409
