999,286,995,261,1043,252,1048,277
1180,304,1176,274,1220,268,1224,299
1094,314,1089,284,1104,281,1110,311
756,317,754,306,772,303,774,314
755,329,754,314,799,310,801,324
1241,392,1240,375,1277,374,1278,390
1216,394,1215,377,1236,376,1237,392
1193,398,1193,380,1209,380,1209,398
1114,411,1112,390,1186,381,1189,402
1109,408,1038,406,1039,393,1110,396
1172,422,1171,406,1254,401,1255,416
1150,569,1149,561,1178,559,1179,567
1123,585,1122,576,1217,563,1218,572
1136,601,1135,592,1157,590,1158,599
1116,604,1115,596,1136,593,1137,601
