393,185,393,169,418,169,418,185
510,193,471,188,473,173,512,178
851,211,801,206,803,193,853,198
1069,231,989,225,990,209,1070,215
977,224,977,214,992,214,992,224
1094,249,963,239,964,223,1095,232
115,446,90,444,95,368,120,370
943,402,860,400,861,386,944,388
1002,405,943,402,944,387,1003,390
355,542,355,517,403,517,403,542
443,546,443,516,524,516,524,546
409,543,409,518,443,518,443,543
356,567,356,558,409,558,409,567
465,567,410,567,410,558,465,558
478,567,478,558,499,558,499,567
521,567,499,567,499,558,521,558
