932,175,909,147,1002,71,1026,99
627,127,627,116,650,116,650,127
654,128,654,116,681,116,681,128
607,130,606,119,624,117,625,128
700,129,684,127,685,118,701,119
280,183,227,150,243,124,296,157
601,177,599,135,709,130,712,172
43,197,22,196,24,166,45,167
606,205,604,174,711,170,713,200
606,242,606,225,643,225,643,242
709,268,649,268,649,249,709,249
598,271,597,251,640,249,641,269
350,280,349,271,403,269,404,278
601,301,600,280,671,279,672,299
679,303,679,281,716,281,716,303
639,378,639,369,662,369,662,378
683,390,683,381,717,381,717,390
643,391,643,382,667,382,667,391
667,391,667,382,683,382,683,391
664,422,663,410,713,408,714,419
663,422,604,421,605,410,664,412
