142,79,39,32,52,4,155,51
848,87,838,46,873,38,883,79
774,124,761,96,833,61,847,89
993,183,993,152,1025,152,1025,183
302,199,301,184,340,182,341,197
254,202,253,186,297,184,298,200
996,215,991,186,1028,180,1034,208
212,201,211,187,249,185,250,200
255,216,254,204,334,202,335,215
224,217,224,204,250,204,250,217
270,240,270,225,331,225,331,240
230,241,229,228,264,227,265,239
264,258,263,244,339,240,340,255
221,259,220,246,258,243,259,257
98,265,96,251,126,248,128,262
283,279,283,267,328,267,328,279
215,284,214,270,277,266,278,280
91,290,90,276,134,272,136,286
279,295,279,282,315,281,316,294
226,300,225,285,274,284,275,298
151,324,149,304,171,302,173,321
125,329,122,308,146,305,149,326
263,323,262,309,303,307,304,320
317,320,307,320,307,309,317,309
209,327,208,312,260,309,261,323
92,335,88,316,119,309,123,329
