1085,48,1008,46,1009,25,1086,28
1100,48,1100,30,1120,30,1120,48
989,73,867,68,868,44,990,49
1111,78,1016,71,1018,49,1113,56
1186,78,1150,76,1151,56,1187,57
1229,81,1191,78,1193,58,1231,61
867,95,867,86,895,86,895,95
968,97,894,95,895,86,969,87
969,97,969,88,992,88,992,97
956,105,903,102,904,94,957,96
388,131,347,130,348,111,389,113
573,134,573,114,600,114,600,134
554,133,554,123,569,123,569,133
638,135,638,125,670,125,670,135
572,148,572,138,587,138,587,148
621,149,621,139,636,139,636,149
639,150,639,139,673,139,673,150
411,166,364,165,365,152,412,154
413,164,413,153,446,153,446,164
509,163,509,153,532,153,532,163
536,163,536,153,552,153,552,163
572,163,553,163,553,153,572,153
573,163,573,153,587,153,587,163
432,177,405,175,406,166,433,168
554,178,554,168,570,168,570,178
818,269,818,252,836,252,836,269
1063,497,999,473,1006,453,1070,478
1257,505,1178,483,1186,452,1266,474
1108,516,1062,499,1070,477,1117,494
1128,561,1021,515,1030,492,1137,538
1163,540,1109,519,1118,496,1172,516
