664,348,664,309,695,309,695,348
789,355,737,354,739,310,790,311
578,392,567,338,585,335,596,389
663,407,623,402,631,349,670,354
680,402,680,354,698,354,698,402
333,454,310,442,342,379,365,391
315,436,298,427,317,392,334,402
900,453,892,410,905,408,913,450
770,468,755,467,758,413,773,414
752,439,737,438,739,413,754,414
235,566,235,504,313,504,313,566
410,567,308,560,312,513,413,520
817,630,767,628,768,614,818,616
849,630,817,628,818,614,850,616
888,662,828,661,829,645,889,647
404,663,404,650,453,650,453,663
832,664,752,662,753,648,833,649
818,700,818,687,836,687,836,700
845,702,845,687,875,687,875,702
