1018,177,1017,165,1052,163,1053,175
1042,189,1042,179,1070,179,1070,189
1015,189,1015,179,1040,179,1040,189
743,234,742,206,893,204,894,233
262,273,189,262,193,236,266,246
906,255,853,253,854,243,907,245
766,283,766,274,795,274,795,283
814,284,794,282,795,273,815,275
742,285,742,276,766,276,766,285
768,303,743,303,743,294,768,294
783,311,783,302,809,302,809,311
942,310,942,301,972,301,972,310
440,331,440,301,490,301,490,331
743,311,743,302,783,302,783,311
846,312,815,312,815,303,846,303
799,330,799,320,850,320,850,330
870,330,850,330,850,321,870,321
920,331,871,330,872,319,921,321
743,342,743,332,789,332,789,342
761,351,744,351,744,342,761,342
966,351,944,351,944,342,966,342
966,351,966,342,978,342,978,351
761,351,761,342,787,342,787,351
786,362,743,360,744,350,787,351
966,370,966,360,980,360,980,370
744,371,744,362,778,362,778,371
821,372,777,368,778,358,821,361
967,371,944,371,944,362,967,362
1031,403,1030,360,1199,357,1200,401
744,380,744,371,775,371,775,380
944,381,943,371,967,369,968,380
944,390,943,381,980,379,981,389
744,399,744,390,765,390,765,399
785,399,764,399,764,390,785,390
976,399,944,399,944,390,976,390
744,408,744,398,770,398,770,408
795,408,770,408,770,399,795,399
967,410,943,407,944,398,968,401
744,417,744,408,783,408,783,417
944,418,944,408,981,408,981,418
1202,432,1032,428,1033,402,1203,405
805,428,743,425,744,416,806,419
978,427,945,427,945,418,978,418
360,438,360,429,387,429,387,438
343,640,162,632,163,617,344,625
