245,114,30,99,33,56,248,71
111,133,47,126,49,103,114,110
249,141,115,131,117,109,251,120
271,384,268,353,428,338,431,369
27,406,24,376,253,354,256,383
393,399,391,387,429,382,431,395
323,411,321,391,378,385,380,405
278,417,275,398,315,392,318,411
199,430,196,408,269,397,272,419
143,436,140,415,187,408,190,429
81,445,78,424,134,416,137,437
341,439,339,426,380,420,382,433
320,442,320,430,338,430,338,442
24,452,22,433,65,429,67,449
209,464,207,449,316,433,318,449
175,467,174,454,207,450,209,463
402,488,399,477,441,469,443,480
322,505,320,496,366,485,368,494
